order_id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,postal_code,region_id
CA-2016-138317,2016-06-21,2016-06-25,Standard Class,NW-18400,TEC-AC-10003628,95.97,4,0.1,28.79,,15328.0
US-2018-3976072,2018-12-22,2018-12-27,Standard Class,RW-19630,OFF-AP-10003971,4.36,2,0.53,0.48,,783.0
TU-2018-1030676,2018-12-18,2018-12-23,Standard Class,JJ-5445,FUR-DAN-10002017,328.61,2,0.48,0.44,,2898.0
US-2019-5865974,2019-10-12,2019-10-16,Same Day,NC-18535,OFF-LA-10004164,5.22,1,0.05,0.0,,19848.0
IN-2017-2264168,2017-08-15,2017-08-17,Standard Class,SO-20335,FUR-BO-10000961,786.62,7,0.22,0.2,,4792.0
MO-2018-3220183,2018-09-03,2018-09-05,Second Class,RP-9855,TEC-BEL-10003177,653.52,8,0.03,0.0,,1573.0
GG-2019-5348532,2019-01-11,2019-01-12,Second Class,RD-9660,OFF-IBI-10000951,27.3,2,0.4,0.33,,2253.0
ES-2019-4798176,2019-11-19,2019-11-19,Standard Class,NP-18325,OFF-AR-10000980,52.2,2,0.15,0.1,,1546.0
MX-2019-2365690,2019-02-21,2019-02-22,Standard Class,AB-10255,FUR-CH-10004572,501.25,2,0.2,0.14,,1784.0
IN-2019-4900193,2019-10-13,2019-10-17,Standard Class,GM-14455,FUR-BO-10001598,877.38,7,0.55,0.47,,1410.0
IN-2019-3879682,2019-07-16,2019-07-18,Same Day,LH-17155,OFF-LA-10004919,154.44,12,0.35,0.28,,7494.0
SO-2017-1823041,2017-04-19,2017-04-19,Second Class,SR-10740,TEC-SAM-10004384,65.31,1,0.12,0.1,,783.0
CA-2019-2179913,2019-01-07,2019-01-07,Standard Class,JO-15145,FUR-FU-10001487,27.92,4,0.3,0.24,,783.0
ID-2017-78515,2017-10-25,2017-10-29,Standard Class,CC-12685,TEC-CO-10001766,1431.14,5,0.2,-127.22,,5003.0
IN-2019-3819854,2019-09-17,2019-09-17,Standard Class,GW-14605,FUR-FU-10001410,177.3,5,0.35,0.28,,783.0
ID-2017-2568030,2017-09-15,2017-09-20,Second Class,NG-18430,TEC-PH-10001990,2447.55,5,0.37,0.34,,4023.0
ES-2019-2590662,2019-03-31,2019-04-05,Same Day,CC-12370,OFF-PA-10004343,62.64,4,0.25,0.19,,3855.0
LE-2019-5128389,2019-10-13,2019-10-16,Standard Class,JF-5415,FUR-HAR-10004593,473.61,1,0.45,0.38,,1546.0
MX-2017-849347,2017-10-19,2017-10-21,Same Day,SE-20110,OFF-SU-10003701,77.0,7,0.07,0.05,,4207.0
ES-2019-5753629,2019-07-01,2019-07-02,Second Class,MZ-17335,OFF-ST-10000922,507.84,4,0.1,0.05,,4364.0
TU-2018-3084239,2018-08-17,2018-08-17,Second Class,CS-1845,OFF-FEL-10002837,21.14,2,0.33,0.29,,1864.0
IT-2019-3872565,2019-01-14,2019-01-15,Second Class,BS-11590,OFF-ST-10001460,48.96,2,0.1,0.05,,3031.0
ES-2019-4099256,2019-03-25,2019-03-29,Standard Class,TZ-21580,OFF-AR-10002433,30.96,3,0.35,0.29,,783.0
CA-2018-5234148,2018-08-18,2018-08-19,Standard Class,CS-12490,FUR-TA-10002533,562.29,7,0.23,0.19,,2898.0
ID-2020-140383,2020-01-07,2020-01-07,First Class,JW-16075,OFF-EN-10000699,118.1,3,0.32,0.23,,2570.0
ES-2018-1047684,2018-07-26,2018-07-28,Standard Class,CS-11950,OFF-AP-10002413,91.94,3,0.33,0.29,,2570.0
CA-2018-3342570,2018-08-10,2018-08-11,Second Class,JM-5655,TEC-SAN-10003238,254.16,1,0.03,0.0,10035.0,5636.0
ES-2019-3507845,2019-07-30,2019-08-01,Second Class,GT-14755,TEC-AC-10003172,135.63,3,0.05,0.0,,1410.0
MX-2018-115175,2018-06-18,2018-06-21,Second Class,GA-14515,OFF-LA-10004576,5.82,1,0.0,0.68,92503.0,4553.0
CA-2019-187550,2019-07-20,2019-07-21,Second Class,SM-20950,OFF-BI-10004600,735.98,2,0.35,0.29,,783.0
IR-2018-2276002,2018-12-09,2018-12-13,Second Class,ME-7725,OFF-TEN-10003089,133.2,1,0.33,0.29,85254.0,4553.0
IN-2017-5445102,2017-05-11,2017-05-13,Standard Class,RW-19630,TEC-MA-10004423,1295.28,8,0.57,0.54,,3855.0
RS-2017-9680,2017-06-15,2017-06-17,Second Class,JS-5685,OFF-TEN-10000794,53.73,1,0.3,6.42,,1826.0
US-2018-3292995,2018-01-11,2018-01-15,Second Class,LH-17155,TEC-AC-10001407,46.22,3,0.03,0.0,,19848.0
IN-2019-5831167,2019-09-08,2019-09-10,First Class,SS-20875,OFF-EN-10003520,42.8,5,0.05,0.0,60653.0,1488.0
MX-2018-3639259,2018-08-29,2018-08-31,Standard Class,JO-15280,TEC-CO-10001742,474.25,3,0.23,0.19,,3080.0
CA-2019-1571245,2019-08-10,2019-08-13,Standard Class,SF-20965,OFF-AR-10004582,9.18,7,0.35,0.29,,5003.0
NI-2019-4194172,2019-05-21,2019-05-25,Standard Class,SS-10875,TEC-BRO-10003555,87.3,2,0.25,0.19,,1573.0
IN-2017-40561,2017-04-29,2017-05-03,Standard Class,SJ-20500,OFF-ST-10000327,16.56,1,0.35,2.31,,2898.0
ES-2019-1241150,2019-05-11,2019-05-16,Standard Class,TB-21625,FUR-CH-10002085,148.01,2,0.4,0.33,,4364.0
IN-2019-2059969,2019-10-02,2019-10-02,Same Day,DH-13075,OFF-FA-10003727,145.2,10,0.05,0.0,,2570.0
CA-2019-824655,2019-10-29,2019-10-29,Second Class,DC-2850,TEC-BEL-10002516,162.84,4,0.05,0.0,90049.0,4553.0
SA-2019-5029860,2019-11-04,2019-11-09,Second Class,NM-8445,OFF-WIL-10003532,195.84,4,0.4,0.33,55407.0,1488.0
TU-2018-1789328,2018-09-07,2018-09-11,Second Class,AC-420,OFF-CAR-10004661,40.1,2,0.38,0.34,,45585.0
MX-2019-3522579,2019-04-10,2019-04-15,Standard Class,LC-17140,TEC-CO-10002523,460.51,6,0.25,0.19,,3539.0
ES-2017-1784253,2017-08-13,2017-08-13,Standard Class,DL-13315,FUR-FU-10000946,131.85,5,0.07,0.05,,2125.0
CA-2019-4296307,2019-01-21,2019-01-26,Second Class,JM-15250,OFF-BI-10000301,6.47,5,0.35,0.29,,1410.0
ES-2019-4851967,2019-11-25,2019-11-26,Standard Class,PC-18745,OFF-AR-10001672,351.86,8,0.35,0.29,,6093.0
ZI-2020-5986855,2020-01-08,2020-01-11,Standard Class,JC-5775,TEC-KON-10003116,71.64,2,0.32,0.23,,783.0
IN-2019-1860018,2019-05-26,2019-05-28,Standard Class,TB-21355,OFF-AP-10001891,304.32,8,0.35,0.28,79424.0,1488.0
MX-2019-5463533,2019-12-31,2020-01-03,Second Class,DB-13210,TEC-PH-10002755,97.8,2,0.35,0.29,,783.0
MX-2019-1625475,2019-05-23,2019-05-26,Standard Class,MS-17530,OFF-AP-10003559,361.56,1,0.35,0.28,,2898.0
IR-2019-1361808,2019-06-14,2019-06-19,Same Day,DE-3255,OFF-ACM-10001029,34.5,1,0.35,0.28,,3855.0
ID-2019-5317793,2019-09-15,2019-09-19,Standard Class,SH-20635,OFF-AR-10003446,129.12,8,0.4,0.33,,6017.0
IV-2019-4308868,2019-08-08,2019-08-08,Second Class,JC-5775,OFF-WIL-10000777,28.35,1,0.15,0.1,,3849.0
SY-2017-8920,2017-09-24,2017-09-28,Standard Class,SV-10815,TEC-CIS-10001717,1570.18,4,0.35,104.62,,4717.0
ES-2019-5823354,2019-01-23,2019-01-28,Standard Class,EB-14170,FUR-BO-10001831,388.08,2,0.25,0.19,,2941.0
MX-2016-640733,2016-11-16,2016-11-20,Second Class,KD-16495,OFF-BI-10000325,23.1,3,0.1,0.1,,3219.0
CA-2016-4354193,2016-10-20,2016-10-24,Same Day,MA-17560,OFF-PA-10003625,123.92,4,0.2,0.2,,193.0
IT-2019-5138612,2019-05-06,2019-05-07,Standard Class,GB-14530,OFF-AR-10004303,77.7,7,0.15,0.1,10035.0,5636.0
US-2019-5823407,2019-11-27,2019-11-29,Standard Class,VB-21745,TEC-CO-10003262,718.02,5,0.45,0.38,,1546.0
IN-2019-5400094,2019-07-14,2019-07-14,Same Day,LH-17155,OFF-SU-10000954,76.32,3,0.4,0.33,,6093.0
IN-2016-1778580,2016-12-02,2016-12-06,Standard Class,DA-13450,OFF-AR-10001228,48.84,4,0.4,0.4,,53877.0
IR-2019-1995649,2019-09-08,2019-09-11,Second Class,KS-6300,OFF-TEN-10001129,109.32,2,0.35,0.28,,4364.0
IN-2019-258491,2019-09-21,2019-09-25,Same Day,EH-14005,OFF-PA-10004990,29.7,1,0.25,0.19,,1573.0
MX-2019-1980638,2019-10-11,2019-10-11,Standard Class,GH-14665,TEC-CO-10004701,891.53,7,0.25,0.19,,3373.0
MX-2019-3042029,2019-09-16,2019-09-17,Same Day,DM-13015,OFF-PA-10001685,80.28,9,0.25,0.19,,1784.0
NI-2017-3427831,2017-11-16,2017-11-19,Same Day,TW-11025,OFF-STI-10000388,36.56,6,0.07,0.05,,3104.0
US-2018-3423334,2018-03-04,2018-03-06,Standard Class,MF-17665,FUR-FU-10001371,33.8,4,0.08,0.05,,3104.0
IN-2017-4734929,2017-12-04,2017-12-06,Second Class,AH-10690,OFF-BI-10000389,101.76,2,0.32,0.29,80013.0,4553.0
CA-2019-1293359,2019-01-01,2019-01-04,Second Class,LW-16825,TEC-AC-10002217,45.12,3,0.25,0.19,,2570.0
MX-2019-4507739,2019-10-24,2019-10-26,Second Class,SN-20710,TEC-PH-10004287,304.3,5,0.35,0.29,,4792.0
NI-2018-1351783,2018-08-31,2018-09-02,Standard Class,TD-10995,OFF-STA-10001791,10.73,2,0.13,0.1,90049.0,4553.0
IN-2018-35024,2018-05-13,2018-05-13,Same Day,MC-17635,OFF-BI-10000340,96.6,2,0.3,9.66,,4792.0
MX-2018-1797743,2018-09-10,2018-09-10,Second Class,BF-11170,TEC-PH-10002892,252.0,3,0.33,0.29,,5003.0
ES-2018-2850746,2018-07-04,2018-07-07,Same Day,NP-18325,OFF-SU-10000150,42.84,3,0.28,0.24,,4958.0
IN-2017-1803177,2017-09-27,2017-09-27,Standard Class,RH-19510,FUR-CH-10002940,62.61,1,0.17,0.15,,11320.0
CA-2017-4163863,2017-12-19,2017-12-22,Standard Class,Dp-13240,OFF-AR-10001573,4.66,2,0.22,0.2,,1826.0
MX-2019-5330819,2019-01-05,2019-01-10,Same Day,ML-17395,OFF-FA-10003977,74.48,7,0.05,0.0,,1666.0
ES-2019-3227783,2019-08-06,2019-08-07,Second Class,PT-19090,TEC-PH-10004297,655.35,5,0.35,0.29,20735.0,5636.0
CA-2019-874624,2019-12-23,2019-12-25,Second Class,FH-14275,OFF-BI-10001658,7.48,1,0.25,0.19,,3722.0
NI-2019-4463709,2019-10-15,2019-10-20,Standard Class,TZ-11580,OFF-SAN-10004232,14.71,2,0.15,0.1,,1573.0
US-2018-867982,2018-04-12,2018-04-14,Second Class,GK-14620,OFF-ST-10000619,157.58,2,0.08,0.05,,1573.0
US-2018-876880,2018-11-17,2018-11-17,Second Class,FM-14380,TEC-AC-10001267,119.8,5,0.23,0.19,,1410.0
IZ-2019-4231962,2019-10-15,2019-10-20,Second Class,MO-7950,TEC-SAM-10001013,169.68,1,0.4,0.33,,4792.0
CA-2017-3842525,2017-02-02,2017-02-06,Standard Class,AH-10465,OFF-AR-10001246,7.06,3,0.32,0.29,,2125.0
ES-2017-3584652,2017-12-24,2017-12-28,Standard Class,JK-15625,OFF-AR-10000110,231.6,5,0.12,0.1,,45585.0
ES-2019-1478795,2019-06-08,2019-06-12,Second Class,BV-11245,TEC-AC-10001089,162.54,2,0.25,0.19,,1410.0
CA-2017-1612433,2017-12-31,2018-01-04,Same Day,SM-20950,OFF-FA-10003472,5.04,4,0.22,0.2,,13554.0
IN-2018-1541201,2018-02-16,2018-02-16,Standard Class,CS-12505,FUR-CH-10002209,56.34,1,0.48,0.44,,4364.0
UP-2017-1023860,2017-07-07,2017-07-11,Standard Class,LE-6810,TEC-OKI-10004464,265.65,1,0.52,0.49,,19250.0
CA-2018-4198211,2018-12-02,2018-12-05,Same Day,SC-20050,OFF-PA-10001609,10.53,4,0.03,0.0,,4792.0
ID-2019-24002,2019-11-26,2019-11-27,Standard Class,KC-16255,FUR-CH-10004580,86.89,3,0.5,0.43,,783.0
CA-2018-2914738,2018-12-28,2018-12-31,Second Class,MP-17965,OFF-ST-10000036,296.37,3,0.28,0.24,,2253.0
MX-2018-4633260,2018-10-25,2018-10-29,First Class,PB-19210,OFF-EN-10003352,36.04,3,0.23,0.19,61604.0,1488.0
CA-2018-3192347,2018-10-03,2018-10-08,Same Day,NH-18610,OFF-LA-10001569,15.94,4,0.23,0.19,,1826.0
US-2019-5715909,2019-08-07,2019-08-07,Same Day,KM-16375,OFF-PA-10003640,108.22,6,0.25,0.19,,2125.0
ES-2019-3591741,2019-12-14,2019-12-16,Second Class,DM-13345,OFF-ST-10002340,52.49,1,0.1,0.05,,1573.0
SF-2019-3262972,2019-10-23,2019-10-25,Same Day,RE-9450,OFF-KLE-10000296,23.76,1,0.1,0.05,,3031.0
SF-2019-5544345,2019-09-11,2019-09-14,Second Class,PW-9240,OFF-AVE-10000608,15.66,2,0.15,0.1,,22192.0
CA-2018-4429235,2018-12-19,2018-12-22,Same Day,BF-10975,OFF-PA-10001622,9.08,2,0.23,0.19,,1573.0
CM-2019-5474120,2019-10-27,2019-10-29,Second Class,AH-75,TEC-CIS-10003676,176.88,2,0.15,0.1,,7494.0
MX-2018-4000529,2018-08-26,2018-08-26,Standard Class,SK-19990,TEC-CO-10000137,1264.47,5,0.23,0.19,,1573.0
IN-2017-3409752,2017-10-02,2017-10-06,Standard Class,TS-21505,TEC-CO-10001846,385.02,2,0.42,0.39,,5580.0
TU-2019-3010409,2019-01-10,2019-01-11,Standard Class,BF-1275,FUR-SAF-10003469,175.26,1,0.5,0.43,,6093.0
US-2019-2996685,2019-09-16,2019-09-16,Second Class,SH-20635,OFF-ST-10001440,77.47,4,0.1,0.05,,3855.0
MX-2018-4827000,2018-07-14,2018-07-18,Standard Class,AS-10090,TEC-CO-10004171,447.74,4,0.23,0.19,,1573.0
CA-2019-3372719,2019-09-11,2019-09-12,Second Class,JE-15610,TEC-PH-10001615,86.97,3,0.35,0.29,,2125.0
ID-2018-5352288,2018-01-25,2018-01-30,Standard Class,JF-15355,OFF-AR-10001508,204.77,4,0.13,0.1,,5580.0
US-2019-1760625,2019-03-04,2019-03-09,Standard Class,FH-14365,OFF-AR-10003551,5.71,1,0.35,0.29,,3104.0
NI-2019-1305114,2019-02-05,2019-02-05,Second Class,PB-9210,OFF-FEL-10004224,16.94,1,0.1,0.05,,6017.0
ES-2019-2158597,2019-11-10,2019-11-11,Second Class,AS-10045,OFF-BI-10000815,95.85,3,0.35,0.29,,783.0
ES-2017-3203067,2017-12-17,2017-12-17,Standard Class,JP-15520,FUR-BO-10004585,769.18,6,0.42,0.39,,5003.0
MO-2018-5007980,2018-04-15,2018-04-18,Second Class,JR-5670,TEC-ENE-10003873,114.66,2,0.03,0.0,,4207.0
SU-2019-4733262,2019-12-10,2019-12-13,Second Class,RD-9585,OFF-ROG-10001340,141.6,1,0.1,0.05,,3849.0
CA-2017-3299380,2017-10-22,2017-10-22,Standard Class,PO-18850,FUR-BO-10001811,614.0,3,0.42,0.39,,1826.0
IN-2019-3342847,2019-06-06,2019-06-09,Same Day,CV-12295,OFF-PA-10000302,27.96,1,0.25,0.19,,8746.0
TU-2018-5164759,2018-02-02,2018-02-04,Standard Class,PK-9075,OFF-SAN-10002639,9.41,1,0.38,0.34,90049.0,4553.0
US-2019-3272086,2019-10-11,2019-10-13,Second Class,DL-12865,OFF-BI-10002794,12.29,1,0.15,0.1,10035.0,5636.0
IT-2019-246642,2019-07-08,2019-07-12,Second Class,DA-13450,OFF-ST-10002555,396.78,4,0.3,0.24,,2125.0
EG-2019-9660,2019-11-24,2019-11-28,Standard Class,DL-2925,FUR-HAR-10002546,69.57,1,0.15,14.58,,1826.0
MX-2017-3662324,2017-09-06,2017-09-09,Standard Class,CS-12490,FUR-CH-10002010,154.48,4,0.17,0.15,,3104.0
US-2019-2547592,2019-12-06,2019-12-07,First Class,AW-10930,OFF-EN-10004459,15.28,2,0.25,0.19,19143.0,5636.0
ES-2019-5834497,2019-10-26,2019-10-30,Standard Class,EM-14200,TEC-MA-10000327,162.18,2,0.3,0.24,,4792.0
ES-2017-3876991,2017-04-26,2017-04-28,First Class,TS-21205,OFF-AP-10002735,105.78,2,0.3,38.04,,1826.0
ES-2017-3753425,2017-06-16,2017-06-17,Same Day,CL-12700,OFF-LA-10000341,24.0,2,0.02,0.0,,30228.0
CA-2019-3206744,2019-04-26,2019-04-27,Standard Class,CJ-12010,FUR-BO-10001811,1023.33,5,0.45,0.38,,1826.0
CA-2019-2973711,2019-09-07,2019-09-12,Same Day,SH-20395,OFF-PA-10004911,18.76,2,0.15,0.1,10035.0,5636.0
TU-2019-4290678,2019-09-30,2019-10-04,Standard Class,JO-5550,FUR-SAF-10001322,237.5,4,0.5,0.43,33437.0,3688.0
US-2019-4198421,2019-06-05,2019-06-08,Second Class,CS-12460,TEC-PH-10001557,287.97,3,0.15,0.1,94513.0,4553.0
IT-2018-2357442,2018-04-28,2018-04-29,Standard Class,CC-12220,OFF-AR-10001068,88.07,2,0.33,0.29,,783.0
CA-2018-5589833,2018-11-11,2018-11-13,Same Day,PB-18805,OFF-PA-10001509,71.6,8,0.23,0.19,,2898.0
ID-2019-2701652,2019-02-24,2019-02-25,Second Class,BE-11455,OFF-ST-10004159,474.98,4,0.1,0.05,,4792.0
IN-2019-4946061,2019-09-24,2019-09-24,Same Day,DC-12850,OFF-LA-10004614,43.74,6,0.35,0.28,45373.0,5636.0
IN-2017-4671561,2017-11-03,2017-11-04,Second Class,RD-19900,OFF-ST-10004346,218.76,4,0.27,0.24,,11320.0
CA-2018-5322110,2018-07-26,2018-07-29,Second Class,Co-12640,OFF-ST-10000563,191.88,6,0.08,0.05,,7494.0
MX-2019-4734059,2019-11-07,2019-11-09,Standard Class,AJ-10945,OFF-AP-10000407,1762.3,5,0.35,0.28,1841.0,5636.0
ES-2019-4325964,2019-12-18,2019-12-22,Standard Class,MF-18250,TEC-MA-10001335,2456.62,11,0.5,0.43,,3722.0
IN-2018-1064040,2018-05-25,2018-05-30,Standard Class,EA-14035,TEC-CO-10003924,146.94,1,0.23,0.19,,19848.0
US-2018-1502260,2018-05-08,2018-05-08,Same Day,CV-12805,OFF-PA-10004327,76.64,2,0.23,0.19,48234.0,1488.0
IZ-2018-3983556,2018-03-15,2018-03-16,Standard Class,TH-11235,FUR-BUS-10004854,172.62,1,0.48,0.44,,4792.0
IN-2017-5919185,2017-07-14,2017-07-14,Standard Class,ES-14020,FUR-CH-10004447,448.02,3,0.37,0.34,,4792.0
IN-2020-4268742,2020-01-03,2020-01-05,Standard Class,KT-16480,FUR-TA-10004730,432.66,3,0.52,0.42,,7530.0
IN-2017-2912126,2017-12-03,2017-12-04,Standard Class,NC-18340,FUR-TA-10003596,1788.82,6,0.22,0.2,,3080.0
NI-2019-1658291,2019-11-13,2019-11-16,Second Class,PW-9030,TEC-CIS-10001938,54.65,1,0.15,0.1,,1410.0
ID-2019-3974582,2019-04-12,2019-04-13,Same Day,CC-12610,OFF-LA-10002674,47.84,4,0.05,0.0,,10495.0
US-2019-895593,2019-11-24,2019-11-29,Second Class,PL-18925,OFF-BI-10003373,117.5,6,0.15,0.1,,16676.0
MX-2017-4456163,2017-12-15,2017-12-16,First Class,EJ-13720,OFF-EN-10001751,77.1,3,0.02,0.0,,6687.0
MX-2018-3913753,2018-08-02,2018-08-04,Standard Class,DV-13045,TEC-CO-10003694,758.98,3,0.23,0.19,28403.0,3688.0
MX-2018-4686439,2018-02-03,2018-02-07,Standard Class,PV-18985,OFF-AP-10001617,131.8,2,0.33,0.29,,5580.0
ES-2019-2889823,2019-01-28,2019-01-31,Second Class,BN-11470,OFF-ST-10001255,137.81,4,0.1,0.05,,783.0
TO-2019-1148711,2019-11-15,2019-11-17,Standard Class,BG-1695,OFF-STA-10001747,50.1,2,0.15,0.1,,1410.0
IN-2019-5672538,2019-04-30,2019-05-03,Same Day,RM-19375,OFF-FA-10004606,20.46,2,0.35,0.28,,1573.0
MX-2019-3726259,2019-03-03,2019-03-08,Standard Class,TC-21145,FUR-BO-10000624,700.18,3,0.25,0.19,60505.0,1488.0
IN-2017-5204765,2017-05-22,2017-05-27,Second Class,DM-12955,OFF-BI-10003468,42.13,4,0.37,0.34,,4792.0
UP-2019-1494661,2019-09-16,2019-09-19,Standard Class,MF-8250,OFF-CUI-10001965,276.6,1,0.6,0.52,,41715.0
CA-2018-1732068,2018-08-12,2018-08-14,Standard Class,JP-15460,OFF-AR-10002399,21.3,5,0.23,0.19,10035.0,5636.0
IN-2019-5529255,2019-03-26,2019-03-27,Same Day,TG-21310,OFF-PA-10001818,169.65,5,0.35,0.28,98115.0,4553.0
US-2018-3266417,2018-10-10,2018-10-13,Second Class,JC-15385,TEC-AC-10004752,73.76,2,0.03,0.0,88220.0,4553.0
MX-2019-128727,2019-11-10,2019-11-14,Standard Class,BP-11155,OFF-AP-10001885,244.8,9,0.5,17.1,,71845.0
TU-2019-1245523,2019-07-27,2019-07-31,Second Class,PS-9045,OFF-SME-10004553,158.74,2,0.35,0.28,,4792.0
US-2019-5078670,2019-08-29,2019-08-29,Same Day,MN-17935,OFF-SU-10001515,29.02,2,0.3,0.24,,6017.0
RO-2019-3931354,2019-08-13,2019-08-13,Standard Class,KF-6285,OFF-BRE-10003558,517.47,1,0.6,0.52,,1410.0
CA-2017-4550568,2017-09-07,2017-09-08,First Class,MB-17305,OFF-EN-10003068,15.84,2,0.12,0.1,,783.0
MO-2018-2686852,2018-07-23,2018-07-28,Second Class,CC-2685,OFF-ELD-10002199,513.48,4,0.08,0.05,32216.0,3688.0
IN-2017-4422259,2017-06-09,2017-06-13,Second Class,MH-18025,OFF-ST-10004280,87.21,2,0.07,0.05,,4207.0
ES-2019-4923335,2019-06-14,2019-06-17,Standard Class,CY-12745,TEC-MA-10003607,648.32,6,0.3,0.24,,783.0
SF-2019-4298079,2019-11-03,2019-11-06,Same Day,RE-9450,OFF-KLE-10000296,23.76,1,0.1,0.05,,1573.0
IT-2018-5439784,2018-03-15,2018-03-17,Standard Class,RB-19645,TEC-CO-10000011,612.45,5,0.23,0.19,,19848.0
ID-2019-1685641,2019-03-16,2019-03-20,Standard Class,MT-18070,FUR-FU-10002722,181.66,4,0.1,0.05,,3280.0
IN-2019-5877330,2019-11-12,2019-11-16,Second Class,PG-18820,OFF-ST-10003547,146.79,3,0.3,0.24,,2570.0
TU-2019-3998377,2019-04-03,2019-04-07,Standard Class,KH-6690,FUR-HON-10000103,130.92,2,0.45,0.38,,7530.0
MZ-2018-393145,2018-04-17,2018-04-21,Standard Class,TT-11265,OFF-CUI-10001032,1076.58,2,0.33,0.29,,2570.0
ES-2019-4805645,2019-01-02,2019-01-04,Standard Class,EL-13735,FUR-CH-10002610,810.15,5,0.2,0.14,,3080.0
MX-2018-5002256,2018-07-29,2018-08-02,Same Day,WB-21850,OFF-SU-10004119,205.24,7,0.28,0.24,,2125.0
EG-2019-4246258,2019-03-11,2019-03-12,Second Class,MG-7680,OFF-FEL-10002867,207.36,1,0.1,0.05,47201.0,1488.0
IZ-2016-4839235,2016-11-18,2016-11-23,Standard Class,FH-4365,TEC-STA-10002286,653.94,6,0.5,0.5,,2125.0
MX-2019-1833989,2019-07-16,2019-07-19,Standard Class,SA-20830,FUR-BO-10001356,585.46,3,0.25,0.19,,783.0
US-2019-443604,2019-10-04,2019-10-07,Standard Class,SN-20560,FUR-FU-10001142,20.12,1,0.1,0.05,,3080.0
CA-2019-4454145,2019-05-29,2019-05-30,Second Class,TS-21205,TEC-PH-10001051,239.98,3,0.15,0.1,,9954.0
TX-2018-3656511,2018-06-07,2018-06-08,Standard Class,PW-9030,TEC-HEW-10004522,79.53,1,0.48,0.44,56560.0,1488.0
IN-2018-1585267,2018-11-07,2018-11-12,Same Day,KD-16270,OFF-PA-10002514,108.24,8,0.23,0.19,,1909.0
CA-2018-5943838,2018-11-10,2018-11-11,Second Class,RD-19720,OFF-ST-10001590,21.57,2,0.28,0.24,,783.0
IN-2018-24762,2018-05-07,2018-05-12,Second Class,AB-10255,TEC-AC-10004704,95.69,2,0.0,20.15,,3539.0
ES-2019-4782729,2019-12-11,2019-12-16,Standard Class,DB-13210,FUR-BO-10001039,1314.43,4,0.45,0.38,60653.0,1488.0
MX-2018-4774713,2018-10-28,2018-11-02,Standard Class,HM-14860,FUR-CH-10004011,2142.0,7,0.18,0.15,,1410.0
ID-2018-4120838,2018-04-01,2018-04-02,Same Day,SJ-20215,OFF-SU-10001731,70.75,5,0.33,0.29,,4011.0
MX-2018-104178,2018-03-26,2018-03-30,Standard Class,NP-18685,OFF-ST-10002070,142.08,4,0.05,7.04,,4207.0
ES-2019-1934291,2019-08-13,2019-08-16,Second Class,SK-19990,TEC-AC-10004849,1547.1,6,0.25,0.19,80229.0,4553.0
UP-2019-495508,2019-09-21,2019-09-26,Second Class,CS-2355,OFF-IBI-10000099,59.76,4,0.4,0.33,,45585.0
CA-2019-2421098,2019-12-21,2019-12-23,Second Class,YC-21895,OFF-ST-10004459,750.68,2,0.3,0.24,,2570.0
CA-2016-711343,2016-07-11,2016-07-16,Second Class,BK-11260,OFF-ST-10003221,21.36,2,0.15,0.15,,4792.0
ID-2019-4498279,2019-02-12,2019-02-14,Same Day,JS-16030,OFF-FA-10001925,11.32,2,0.3,0.24,,7530.0
US-2019-4322116,2019-03-13,2019-03-18,Standard Class,SB-20185,OFF-AR-10002055,51.39,4,0.15,0.1,,3104.0
IN-2019-4426585,2019-04-15,2019-04-15,Standard Class,TM-21010,FUR-FU-10002699,113.46,2,0.4,0.33,81001.0,4553.0
ID-2019-1243204,2019-05-14,2019-05-17,Second Class,AH-10195,OFF-ST-10003953,64.2,1,0.4,0.33,,30228.0
IN-2019-3540798,2019-10-27,2019-10-31,Second Class,HD-14785,TEC-AC-10003750,400.32,4,0.25,0.19,,4023.0
US-2019-3429506,2019-06-28,2019-06-28,Standard Class,HR-14830,TEC-CO-10001449,2399.96,5,0.45,0.38,10035.0,5636.0
IR-2018-3132369,2018-11-16,2018-11-20,Second Class,ME-7725,OFF-TEN-10003089,133.2,1,0.33,0.29,,12699.0
IN-2019-434735,2019-11-18,2019-11-21,Second Class,EJ-13720,OFF-BI-10002424,34.83,3,0.15,0.1,10035.0,5636.0
IN-2020-1059071,2020-01-03,2020-01-06,Second Class,KW-16570,TEC-PH-10004682,146.96,2,0.42,0.33,,6264.0
CA-2019-2868901,2019-09-09,2019-09-14,Same Day,JA-15970,OFF-SU-10002881,4663.74,7,0.2,0.14,,2898.0
IR-2018-381990,2018-06-29,2018-07-01,Standard Class,HW-4935,FUR-DEF-10004355,50.37,1,0.33,0.29,,7494.0
CA-2019-2939847,2019-05-31,2019-06-02,Second Class,JL-15505,OFF-ST-10002182,50.14,3,0.3,0.24,,38728.0
MX-2019-4124610,2019-02-20,2019-02-23,Standard Class,CR-12580,FUR-CH-10001282,31.76,1,0.4,0.33,,7494.0
AU-2019-3679327,2019-07-25,2019-07-30,Second Class,BT-1680,OFF-AVE-10003740,96.6,2,0.4,0.33,98115.0,4553.0
MX-2019-4769039,2019-12-07,2019-12-07,Standard Class,DG-13300,FUR-BO-10002766,275.12,1,0.45,0.38,,3870.0
